rocid,slot,channel,group,hits_per_frame
46,19,13,dcrb,2.15
55,19,57,dcrb,2.15
7,3,11,fadc,2.149
46,19,1,dcrb,2.149
46,19,40,dcrb,2.149
46,19,58,dcrb,2.149
55,5,95,dcrb,2.149
55,17,81,dcrb,2.149
55,18,18,dcrb,2.149
55,19,22,dcrb,2.149
46,6,5,dcrb,2.148
46,7,46,dcrb,2.148
46,18,37,dcrb,2.148
46,19,44,dcrb,2.148
55,19,8,dcrb,2.148
55,19,10,dcrb,2.148
46,6,40,dcrb,2.147
46,7,56,dcrb,2.147
46,19,56,dcrb,2.147
54,8,38,dcrb,2.147
46,6,42,dcrb,2.146
46,6,45,dcrb,2.146
46,8,35,dcrb,2.146
46,19,54,dcrb,2.146
54,8,26,dcrb,2.146
55,6,54,dcrb,2.146
55,18,93,dcrb,2.146
55,19,13,dcrb,2.146
46,5,80,dcrb,2.145
46,8,59,dcrb,2.145
46,17,15,dcrb,2.145
46,18,85,dcrb,2.145
54,9,3,dcrb,2.145
54,9,48,dcrb,2.145
55,5,91,dcrb,2.145
55,6,66,dcrb,2.145
55,6,91,dcrb,2.145
46,6,41,dcrb,2.144
46,6,44,dcrb,2.144
46,6,71,dcrb,2.144
46,18,1,dcrb,2.144
46,18,91,dcrb,2.144
55,8,7,dcrb,2.144
55,8,62,dcrb,2.144
55,19,54,dcrb,2.144
46,6,83,dcrb,2.143
46,7,54,dcrb,2.143
46,18,19,dcrb,2.143
46,18,38,dcrb,2.143
55,7,86,dcrb,2.143
55,19,34,dcrb,2.143
46,7,64,dcrb,2.142
54,20,74,dcrb,2.142
55,7,81,dcrb,2.142
55,18,24,dcrb,2.142
55,19,0,dcrb,2.142
54,19,14,dcrb,2.141
55,18,28,dcrb,2.141
55,18,75,dcrb,2.141
55,18,87,dcrb,2.141
46,6,23,dcrb,2.14
46,17,44,dcrb,2.14
46,18,20,dcrb,2.14
46,18,78,dcrb,2.14
55,7,69,dcrb,2.14
55,17,8,dcrb,2.14
55,19,6,dcrb,2.14
46,6,39,dcrb,2.139
46,17,92,dcrb,2.139
46,18,56,dcrb,2.139
46,18,64,dcrb,2.139
46,19,7,dcrb,2.139
46,19,11,dcrb,2.139
55,7,90,dcrb,2.139
55,18,22,dcrb,2.139
55,19,42,dcrb,2.139
7,7,7,fadc,2.138
46,4,84,dcrb,2.138
55,6,5,dcrb,2.138
55,6,60,dcrb,2.138
55,8,44,dcrb,2.138
55,8,92,dcrb,2.138
46,18,60,dcrb,2.137
46,18,70,dcrb,2.137
55,6,26,dcrb,2.137
55,8,59,dcrb,2.137
55,18,63,dcrb,2.137
46,19,23,dcrb,2.136
54,20,11,dcrb,2.136
46,19,32,dcrb,2.135
46,19,43,dcrb,2.135
55,8,2,dcrb,2.135
55,19,48,dcrb,2.135
46,4,88,dcrb,2.134
46,18,58,dcrb,2.134
55,6,17,dcrb,2.134
45,6,5,dcrb,2.133
46,7,86,dcrb,2.133
46,18,48,dcrb,2.133
46,18,95,dcrb,2.133
46,19,38,dcrb,2.133
53,14,11,dcrb,2.133
55,5,75,dcrb,2.133
55,5,86,dcrb,2.133
46,7,72,dcrb,2.132
46,19,63,dcrb,2.132
55,17,54,dcrb,2.132
45,8,75,dcrb,2.131
46,6,53,dcrb,2.131
46,17,73,dcrb,2.131
55,7,23,dcrb,2.131
46,7,50,dcrb,2.13
46,8,58,dcrb,2.13
46,6,33,dcrb,2.129
46,8,40,dcrb,2.129
46,8,50,dcrb,2.129
46,18,36,dcrb,2.129
55,6,68,dcrb,2.129
55,8,58,dcrb,2.129
55,5,82,dcrb,2.128
55,6,73,dcrb,2.128
55,7,85,dcrb,2.128
7,4,7,fadc,2.127
46,6,67,dcrb,2.127
46,7,67,dcrb,2.127
46,8,62,dcrb,2.127
46,19,69,dcrb,2.127
55,5,0,dcrb,2.127
55,8,47,dcrb,2.127
55,17,15,dcrb,2.127
55,17,52,dcrb,2.127
55,19,37,dcrb,2.127
46,5,4,dcrb,2.126
46,7,76,dcrb,2.126
46,18,7,dcrb,2.126
55,6,70,dcrb,2.126
55,7,41,dcrb,2.126
55,7,60,dcrb,2.126
55,19,16,dcrb,2.126
46,17,39,dcrb,2.125
46,19,20,dcrb,2.125
46,19,37,dcrb,2.125
54,20,22,dcrb,2.125
55,7,50,dcrb,2.125
55,19,28,dcrb,2.125
55,19,46,dcrb,2.125
46,18,42,dcrb,2.124
46,19,41,dcrb,2.124
46,19,42,dcrb,2.124
55,18,6,dcrb,2.124
46,6,58,dcrb,2.123
55,7,74,dcrb,2.123
55,8,50,dcrb,2.123
55,8,56,dcrb,2.123
55,18,30,dcrb,2.123
55,18,69,dcrb,2.123
55,19,4,dcrb,2.123
45,6,57,dcrb,2.122
46,5,78,dcrb,2.122
46,8,60,dcrb,2.122
46,6,54,dcrb,2.121
46,7,85,dcrb,2.121
46,8,46,dcrb,2.121
46,8,65,dcrb,2.121
46,18,79,dcrb,2.121
46,18,80,dcrb,2.121
55,7,95,dcrb,2.121
55,19,69,dcrb,2.121
45,8,56,dcrb,2.12
46,6,55,dcrb,2.12
46,7,70,dcrb,2.12
46,17,88,dcrb,2.12
54,8,40,dcrb,2.12
55,7,84,dcrb,2.12
46,6,73,dcrb,2.119
46,17,9,dcrb,2.119
46,17,82,dcrb,2.119
46,18,31,dcrb,2.119
46,19,60,dcrb,2.119
54,8,8,dcrb,2.119
54,8,62,dcrb,2.119
55,5,85,dcrb,2.119
55,8,41,dcrb,2.119
46,6,66,dcrb,2.118
46,7,49,dcrb,2.118
55,6,76,dcrb,2.118
46,7,65,dcrb,2.117
46,8,41,dcrb,2.117
46,19,26,dcrb,2.117
54,8,78,dcrb,2.117
55,6,39,dcrb,2.117
55,6,33,dcrb,2.116
55,7,53,dcrb,2.116
55,19,31,dcrb,2.116
55,19,52,dcrb,2.116
46,17,66,dcrb,2.115
46,18,68,dcrb,2.115
55,7,79,dcrb,2.115
55,8,53,dcrb,2.115
55,8,73,dcrb,2.115
55,19,19,dcrb,2.115
55,19,20,dcrb,2.115
55,19,23,dcrb,2.115
46,6,77,dcrb,2.114
54,7,86,dcrb,2.114
55,6,82,dcrb,2.114
55,7,76,dcrb,2.114
46,7,82,dcrb,2.113
46,8,47,dcrb,2.113
46,16,81,dcrb,2.113
46,19,5,dcrb,2.113
46,19,53,dcrb,2.113
55,6,78,dcrb,2.113
46,6,72,dcrb,2.112
46,18,41,dcrb,2.112
46,19,8,dcrb,2.112
55,8,72,dcrb,2.112
55,17,90,dcrb,2.112
55,18,94,dcrb,2.112
46,5,86,dcrb,2.111
46,6,29,dcrb,2.111
55,5,89,dcrb,2.111
55,18,90,dcrb,2.111
55,19,50,dcrb,2.111
55,18,0,dcrb,2.11
55,18,39,dcrb,2.11
55,19,29,dcrb,2.11
46,6,36,dcrb,2.109
46,18,26,dcrb,2.109
46,19,47,dcrb,2.109
55,8,5,dcrb,2.109
55,8,68,dcrb,2.109
55,17,69,dcrb,2.109
46,7,53,dcrb,2.108
54,8,36,dcrb,2.108
54,9,51,dcrb,2.108
46,17,33,dcrb,2.107
46,18,43,dcrb,2.107
46,18,55,dcrb,2.107
46,19,30,dcrb,2.107
55,8,1,dcrb,2.107
55,8,64,dcrb,2.107
55,18,51,dcrb,2.107
55,19,41,dcrb,2.107
55,19,60,dcrb,2.107
46,19,35,dcrb,2.106
54,19,23,dcrb,2.106
55,18,62,dcrb,2.106
55,19,40,dcrb,2.106
46,6,65,dcrb,2.105
46,18,74,dcrb,2.105
55,4,81,dcrb,2.105
55,7,44,dcrb,2.105
55,7,48,dcrb,2.105
46,7,43,dcrb,2.104
46,7,61,dcrb,2.104
55,6,36,dcrb,2.104
55,7,61,dcrb,2.104
55,7,80,dcrb,2.104
55,18,60,dcrb,2.104
55,19,32,dcrb,2.104
46,7,73,dcrb,2.103
46,19,17,dcrb,2.103
46,19,81,dcrb,2.103
55,7,43,dcrb,2.103
55,18,70,dcrb,2.103
46,5,83,dcrb,2.102
46,7,58,dcrb,2.102
46,18,46,dcrb,2.102
46,19,72,dcrb,2.102
55,7,46,dcrb,2.102
55,19,61,dcrb,2.102
46,8,43,dcrb,2.101
46,18,65,dcrb,2.101
55,7,82,dcrb,2.101
55,16,87,dcrb,2.101
46,5,6,dcrb,2.1
46,18,76,dcrb,2.1
54,9,9,dcrb,2.1
55,7,58,dcrb,2.1
55,7,64,dcrb,2.1
55,19,2,dcrb,2.1
46,6,43,dcrb,2.099
46,17,0,dcrb,2.099
46,18,14,dcrb,2.099
53,14,8,dcrb,2.099
55,6,64,dcrb,2.099
55,7,72,dcrb,2.099
55,17,61,dcrb,2.099
55,18,66,dcrb,2.099
55,19,49,dcrb,2.099
46,4,81,dcrb,2.098
46,6,59,dcrb,2.098
55,3,87,dcrb,2.098
55,5,78,dcrb,2.098
55,6,40,dcrb,2.098
55,7,51,dcrb,2.098
55,7,91,dcrb,2.098
55,17,63,dcrb,2.098
55,17,84,dcrb,2.098
55,19,7,dcrb,2.098
46,17,45,dcrb,2.097
46,18,23,dcrb,2.097
46,18,67,dcrb,2.097
55,7,83,dcrb,2.097
55,8,80,dcrb,2.097
55,18,8,dcrb,2.097
55,18,48,dcrb,2.097
46,5,75,dcrb,2.096
46,19,2,dcrb,2.096
55,7,77,dcrb,2.096
55,18,4,dcrb,2.096
55,18,16,dcrb,2.096
55,19,35,dcrb,2.096
46,17,21,dcrb,2.095
46,18,62,dcrb,2.095
46,18,83,dcrb,2.095
46,19,75,dcrb,2.095
55,6,52,dcrb,2.095
55,19,43,dcrb,2.095
46,17,77,dcrb,2.094
46,18,17,dcrb,2.094
46,18,86,dcrb,2.094
55,18,12,dcrb,2.094
55,18,56,dcrb,2.094
55,19,64,dcrb,2.094
46,8,63,dcrb,2.093
46,8,64,dcrb,2.093
46,19,33,dcrb,2.093
46,19,61,dcrb,2.093
55,17,3,dcrb,2.093
55,18,72,dcrb,2.093
55,19,78,dcrb,2.093
46,6,32,dcrb,2.092
55,5,83,dcrb,2.092
55,8,60,dcrb,2.092
55,18,67,dcrb,2.092
55,18,84,dcrb,2.092
55,19,38,dcrb,2.092
55,19,53,dcrb,2.092
46,6,38,dcrb,2.091
46,8,68,dcrb,2.091
46,17,6,dcrb,2.091
46,17,79,dcrb,2.091
55,6,61,dcrb,2.091
55,6,83,dcrb,2.091
55,8,82,dcrb,2.091
55,8,95,dcrb,2.091
55,19,58,dcrb,2.091
55,20,9,dcrb,2.091
46,6,49,dcrb,2.09
46,7,47,dcrb,2.09
46,19,59,dcrb,2.09
54,7,92,dcrb,2.09
46,17,27,dcrb,2.089
46,17,95,dcrb,2.089
46,18,11,dcrb,2.089
55,6,44,dcrb,2.089
55,18,46,dcrb,2.089
46,5,79,dcrb,2.088
46,7,77,dcrb,2.088
46,8,66,dcrb,2.088
55,6,71,dcrb,2.088
55,7,66,dcrb,2.088
55,17,78,dcrb,2.088
55,18,25,dcrb,2.088
55,19,47,dcrb,2.088
46,17,64,dcrb,2.087
46,17,86,dcrb,2.087
46,18,52,dcrb,2.087
55,6,46,dcrb,2.087
55,7,73,dcrb,2.087
55,8,61,dcrb,2.087
55,17,88,dcrb,2.087
55,19,17,dcrb,2.087
46,6,48,dcrb,2.086
46,18,29,dcrb,2.086
46,19,55,dcrb,2.086
55,6,30,dcrb,2.086
55,18,1,dcrb,2.086
46,19,49,dcrb,2.085
55,6,77,dcrb,2.085
55,16,93,dcrb,2.085
46,19,64,dcrb,2.084
46,19,65,dcrb,2.084
55,7,65,dcrb,2.084
55,18,23,dcrb,2.084
55,19,75,dcrb,2.084
55,20,10,dcrb,2.084
46,18,61,dcrb,2.083
55,17,51,dcrb,2.083
55,18,7,dcrb,2.083
55,18,19,dcrb,2.083
55,18,73,dcrb,2.083
55,19,11,dcrb,2.083
55,19,26,dcrb,2.083
45,9,9,dcrb,2.082
46,8,69,dcrb,2.082
46,18,47,dcrb,2.082
55,4,88,dcrb,2.082
55,6,48,dcrb,2.082
55,18,10,dcrb,2.082
55,7,67,dcrb,2.081
55,17,57,dcrb,2.081
46,17,54,dcrb,2.08
55,7,49,dcrb,2.08
55,7,59,dcrb,2.08
55,17,21,dcrb,2.08
7,18,9,fadc,2.079
46,19,68,dcrb,2.079
55,8,67,dcrb,2.079
55,19,56,dcrb,2.079
55,18,42,dcrb,2.078
55,18,88,dcrb,2.078
46,17,76,dcrb,2.077
46,18,53,dcrb,2.077
55,18,82,dcrb,2.077
46,7,71,dcrb,2.076
46,7,80,dcrb,2.076
46,17,60,dcrb,2.076
46,18,71,dcrb,2.076
46,5,69,dcrb,2.075
46,8,74,dcrb,2.075
46,18,77,dcrb,2.075
46,19,71,dcrb,2.075
55,7,47,dcrb,2.075
46,17,70,dcrb,2.074
46,19,62,dcrb,2.074
55,7,70,dcrb,2.074
55,18,76,dcrb,2.074
46,6,47,dcrb,2.073
46,7,83,dcrb,2.073
46,16,90,dcrb,2.073
46,17,85,dcrb,2.073
54,9,22,dcrb,2.073
55,7,54,dcrb,2.073
55,19,87,dcrb,2.073
46,6,26,dcrb,2.072
55,6,38,dcrb,2.072
55,6,67,dcrb,2.072
55,18,54,dcrb,2.072
46,6,35,dcrb,2.071
46,6,46,dcrb,2.071
55,8,63,dcrb,2.071
55,17,82,dcrb,2.071
55,17,92,dcrb,2.071
55,19,14,dcrb,2.071
55,19,76,dcrb,2.071
54,8,72,dcrb,2.07
55,6,37,dcrb,2.07
55,7,71,dcrb,2.07
46,16,72,dcrb,2.069
46,19,66,dcrb,2.069
55,6,59,dcrb,2.069
55,8,65,dcrb,2.069
55,19,55,dcrb,2.069
55,19,62,dcrb,2.069
55,19,68,dcrb,2.069
46,19,78,dcrb,2.068
54,9,65,dcrb,2.068
55,6,58,dcrb,2.068
55,18,61,dcrb,2.068
55,19,66,dcrb,2.068
46,6,37,dcrb,2.067
46,19,80,dcrb,2.067
46,8,71,dcrb,2.066
46,18,49,dcrb,2.066
54,7,78,dcrb,2.066
55,6,55,dcrb,2.066
55,17,45,dcrb,2.066
55,19,81,dcrb,2.066
55,17,0,dcrb,2.065
55,17,94,dcrb,2.065
55,19,59,dcrb,2.065
46,5,76,dcrb,2.064
46,8,67,dcrb,2.064
46,17,12,dcrb,2.064
46,17,48,dcrb,2.064
46,17,65,dcrb,2.064
46,19,70,dcrb,2.064
46,19,74,dcrb,2.064
55,18,2,dcrb,2.064
55,18,36,dcrb,2.064
46,19,67,dcrb,2.063
46,19,76,dcrb,2.063
55,19,1,dcrb,2.063
55,19,65,dcrb,2.063
55,19,72,dcrb,2.063
46,4,94,dcrb,2.062
55,17,72,dcrb,2.062
55,17,77,dcrb,2.062
55,19,71,dcrb,2.062
45,7,46,dcrb,2.061
55,5,80,dcrb,2.061
55,17,39,dcrb,2.061
55,18,20,dcrb,2.061
46,3,87,dcrb,2.06
46,18,35,dcrb,2.06
46,18,59,dcrb,2.06
55,6,53,dcrb,2.06
55,8,74,dcrb,2.06
55,8,94,dcrb,2.06
55,17,27,dcrb,2.06
55,19,67,dcrb,2.06
54,9,53,dcrb,2.059
55,6,28,dcrb,2.059
55,18,40,dcrb,2.059
46,8,80,dcrb,2.058
55,17,6,dcrb,2.058
46,17,24,dcrb,2.057
55,8,66,dcrb,2.056
55,18,74,dcrb,2.056
55,18,79,dcrb,2.056
55,20,3,dcrb,2.056
54,20,46,dcrb,2.055
55,8,75,dcrb,2.055
55,18,64,dcrb,2.055
46,17,68,dcrb,2.054
46,17,89,dcrb,2.054
55,7,55,dcrb,2.054
55,17,66,dcrb,2.054
55,19,74,dcrb,2.054
46,5,72,dcrb,2.053
55,5,79,dcrb,2.053
46,5,63,dcrb,2.052
46,16,75,dcrb,2.052
55,8,76,dcrb,2.052
55,19,5,dcrb,2.052
25,16,5,fadc,2.051
46,6,31,dcrb,2.051
55,6,32,dcrb,2.051
55,18,71,dcrb,2.051
55,19,73,dcrb,2.051
46,16,78,dcrb,2.05
46,19,82,dcrb,2.05
46,19,87,dcrb,2.05
55,6,23,dcrb,2.05
55,17,18,dcrb,2.05
55,18,83,dcrb,2.049
55,18,86,dcrb,2.049
25,9,5,fadc,2.048
46,5,77,dcrb,2.048
46,17,4,dcrb,2.048
46,19,84,dcrb,2.048
54,8,54,dcrb,2.048
55,18,65,dcrb,2.048
46,5,73,dcrb,2.047
54,20,25,dcrb,2.047
55,6,29,dcrb,2.047
55,6,31,dcrb,2.047
55,17,48,dcrb,2.047
46,5,74,dcrb,2.046
55,6,42,dcrb,2.046
55,6,43,dcrb,2.046
55,8,69,dcrb,2.046
55,9,44,dcrb,2.046
55,18,43,dcrb,2.046
45,8,63,dcrb,2.045
45,9,8,dcrb,2.045
46,19,79,dcrb,2.045
54,8,87,dcrb,2.045
55,17,85,dcrb,2.045
55,18,55,dcrb,2.045
55,18,77,dcrb,2.045
53,14,15,dcrb,2.044
54,7,81,dcrb,2.044
55,18,85,dcrb,2.044
55,18,91,dcrb,2.044
46,16,69,dcrb,2.043
55,5,76,dcrb,2.043
55,6,65,dcrb,2.043
55,18,34,dcrb,2.043
45,5,47,dcrb,2.042
46,19,88,dcrb,2.042
54,7,95,dcrb,2.042
55,19,70,dcrb,2.042
46,17,18,dcrb,2.041
46,17,40,dcrb,2.041
46,17,74,dcrb,2.041
46,19,93,dcrb,2.041
54,7,51,dcrb,2.041
54,8,60,dcrb,2.041
54,19,35,dcrb,2.041
54,19,65,dcrb,2.041
55,5,6,dcrb,2.041
55,17,46,dcrb,2.041
55,18,26,dcrb,2.041
55,18,92,dcrb,2.041
55,18,31,dcrb,2.04
46,19,77,dcrb,2.039
55,8,71,dcrb,2.039
55,18,89,dcrb,2.039
44,14,12,dcrb,2.038
46,4,82,dcrb,2.038
46,17,67,dcrb,2.038
46,17,83,dcrb,2.038
55,16,81,dcrb,2.038
55,18,13,dcrb,2.038
45,6,42,dcrb,2.037
54,19,25,dcrb,2.037
55,5,74,dcrb,2.037
55,8,70,dcrb,2.037
55,17,12,dcrb,2.037
55,18,49,dcrb,2.037
55,19,82,dcrb,2.037
46,17,71,dcrb,2.036
46,20,3,dcrb,2.036
55,6,35,dcrb,2.036
55,16,69,dcrb,2.036
55,18,29,dcrb,2.036
46,5,66,dcrb,2.035
46,17,10,dcrb,2.035
46,19,73,dcrb,2.035
54,8,3,dcrb,2.035
55,5,52,dcrb,2.035
55,5,69,dcrb,2.035
55,17,58,dcrb,2.035
55,19,85,dcrb,2.035
46,16,84,dcrb,2.034
55,6,47,dcrb,2.034
55,17,76,dcrb,2.034
7,3,4,fadc,2.033
46,8,72,dcrb,2.033
55,18,95,dcrb,2.033
46,8,77,dcrb,2.032
46,17,16,dcrb,2.032
54,19,8,dcrb,2.032
55,17,60,dcrb,2.032
46,17,58,dcrb,2.031
54,18,68,dcrb,2.031
55,5,63,dcrb,2.031
55,17,91,dcrb,2.031
55,16,75,dcrb,2.03
55,17,64,dcrb,2.03
25,9,7,fadc,2.029
46,8,92,dcrb,2.029
46,17,52,dcrb,2.029
55,8,93,dcrb,2.029
55,17,70,dcrb,2.029
46,5,1,dcrb,2.028
46,8,81,dcrb,2.028
46,17,46,dcrb,2.028
46,19,86,dcrb,2.028
55,5,72,dcrb,2.028
55,18,5,dcrb,2.028
46,5,57,dcrb,2.027
46,5,60,dcrb,2.027
46,17,36,dcrb,2.027
55,5,70,dcrb,2.027
55,20,24,dcrb,2.027
45,8,68,dcrb,2.026
55,8,81,dcrb,2.026
55,17,95,dcrb,2.026
46,5,64,dcrb,2.025
46,8,79,dcrb,2.025
55,5,60,dcrb,2.025
55,9,2,dcrb,2.025
45,8,78,dcrb,2.023
46,5,8,dcrb,2.023
46,20,0,dcrb,2.023
54,20,36,dcrb,2.023
55,17,56,dcrb,2.023
46,5,51,dcrb,2.022
46,20,9,dcrb,2.022
55,18,32,dcrb,2.022
55,19,84,dcrb,2.022
9,4,5,fadc,2.021
46,8,75,dcrb,2.021
46,8,76,dcrb,2.021
46,16,94,dcrb,2.021
55,18,44,dcrb,2.021
55,17,33,dcrb,2.02
46,8,73,dcrb,2.019
46,20,14,dcrb,2.019
55,8,89,dcrb,2.019
55,17,30,dcrb,2.019
55,19,93,dcrb,2.019
55,4,82,dcrb,2.018
46,17,30,dcrb,2.017
46,19,48,dcrb,2.017
55,20,21,dcrb,2.017
46,5,68,dcrb,2.016
46,19,36,dcrb,2.016
54,8,90,dcrb,2.016
55,5,77,dcrb,2.016
55,9,8,dcrb,2.016
55,18,59,dcrb,2.016
46,20,6,dcrb,2.015
55,16,90,dcrb,2.015
45,5,49,dcrb,2.014
55,5,57,dcrb,2.014
55,5,58,dcrb,2.014
55,8,85,dcrb,2.014
55,8,86,dcrb,2.014
55,17,79,dcrb,2.014
55,19,89,dcrb,2.014
46,4,85,dcrb,2.013
46,8,70,dcrb,2.013
46,8,82,dcrb,2.013
46,19,90,dcrb,2.013
46,19,92,dcrb,2.013
55,18,37,dcrb,2.013
46,17,7,dcrb,2.012
46,17,53,dcrb,2.012
55,4,78,dcrb,2.012
55,18,47,dcrb,2.012
46,5,70,dcrb,2.011
46,16,91,dcrb,2.011
46,17,61,dcrb,2.011
46,5,45,dcrb,2.01
46,8,83,dcrb,2.01
46,19,85,dcrb,2.01
55,5,67,dcrb,2.01
55,8,78,dcrb,2.01
55,17,68,dcrb,2.01
55,20,15,dcrb,2.01
46,7,74,dcrb,2.009
46,8,78,dcrb,2.009
46,19,94,dcrb,2.009
55,5,64,dcrb,2.009
55,17,74,dcrb,2.009
55,17,89,dcrb,2.009
55,18,17,dcrb,2.009
55,19,79,dcrb,2.009
46,4,91,dcrb,2.008
46,16,88,dcrb,2.008
55,8,79,dcrb,2.008
46,20,24,dcrb,2.006
55,19,77,dcrb,2.006
55,19,86,dcrb,2.006
46,7,55,dcrb,2.005
46,8,86,dcrb,2.005
46,17,50,dcrb,2.005
46,20,10,dcrb,2.005
55,17,40,dcrb,2.005
46,4,78,dcrb,2.004
55,8,83,dcrb,2.004
55,9,40,dcrb,2.004
46,16,82,dcrb,2.003
46,19,89,dcrb,2.003
54,7,61,dcrb,2.003
55,5,73,dcrb,2.003
55,8,84,dcrb,2.003
46,20,15,dcrb,2.002
55,17,10,dcrb,2.002
55,18,14,dcrb,2.002
55,18,38,dcrb,2.002
46,16,73,dcrb,2.001
46,17,49,dcrb,2.001
54,7,12,dcrb,2.001
46,9,2,dcrb,2.0
55,17,36,dcrb,2.0
55,19,80,dcrb,2.0
55,20,6,dcrb,2.0
46,5,15,dcrb,1.999
46,9,3,dcrb,1.999
46,17,55,dcrb,1.999
54,8,30,dcrb,1.999
54,20,16,dcrb,1.999
55,5,71,dcrb,1.999
55,16,84,dcrb,1.999
55,18,11,dcrb,1.999
55,19,88,dcrb,1.999
46,17,28,dcrb,1.998
46,17,56,dcrb,1.998
55,5,66,dcrb,1.998
55,18,53,dcrb,1.998
46,8,85,dcrb,1.997
54,8,9,dcrb,1.997
55,5,51,dcrb,1.997
55,17,42,dcrb,1.997
54,7,9,dcrb,1.996
55,19,83,dcrb,1.996
45,8,70,dcrb,1.995
46,16,95,dcrb,1.995
46,17,1,dcrb,1.995
46,19,83,dcrb,1.995
46,19,91,dcrb,1.995
55,17,86,dcrb,1.995
55,20,18,dcrb,1.995
46,17,59,dcrb,1.994
55,17,80,dcrb,1.994
55,18,50,dcrb,1.994
46,5,49,dcrb,1.993
46,9,20,dcrb,1.993
46,20,7,dcrb,1.993
55,17,4,dcrb,1.993
46,5,65,dcrb,1.992
55,8,77,dcrb,1.992
54,9,28,dcrb,1.991
46,17,13,dcrb,1.99
46,20,18,dcrb,1.99
55,17,67,dcrb,1.99
46,5,12,dcrb,1.989
46,19,46,dcrb,1.989
55,3,93,dcrb,1.989
55,4,85,dcrb,1.989
55,8,88,dcrb,1.989
55,20,27,dcrb,1.989
7,4,12,fadc,1.988
46,5,54,dcrb,1.988
55,18,41,dcrb,1.988
45,8,15,dcrb,1.987
46,19,95,dcrb,1.987
55,4,91,dcrb,1.987
55,9,14,dcrb,1.987
55,19,90,dcrb,1.987
45,6,94,dcrb,1.986
55,5,15,dcrb,1.986
55,20,8,dcrb,1.986
55,20,12,dcrb,1.986
46,5,39,dcrb,1.985
46,17,34,dcrb,1.985
54,8,22,dcrb,1.985
46,17,5,dcrb,1.984
55,17,24,dcrb,1.984
55,19,91,dcrb,1.984
55,20,4,dcrb,1.984
46,5,23,dcrb,1.983
54,8,44,dcrb,1.983
55,16,94,dcrb,1.983
46,8,84,dcrb,1.982
55,5,22,dcrb,1.982
55,18,35,dcrb,1.982
46,7,59,dcrb,1.981
46,8,90,dcrb,1.981
46,17,41,dcrb,1.981
55,5,54,dcrb,1.981
55,9,9,dcrb,1.981
46,5,10,dcrb,1.98
46,9,5,dcrb,1.98
46,9,8,dcrb,1.98
54,19,91,dcrb,1.98
54,20,19,dcrb,1.98
46,5,48,dcrb,1.979
46,20,12,dcrb,1.979
54,9,16,dcrb,1.979
54,19,85,dcrb,1.979
55,5,4,dcrb,1.979
55,20,1,dcrb,1.979
46,5,52,dcrb,1.978
46,5,67,dcrb,1.978
46,8,87,dcrb,1.978
55,5,65,dcrb,1.978
7,4,5,fadc,1.977
46,20,1,dcrb,1.977
46,8,89,dcrb,1.976
46,17,37,dcrb,1.976
46,20,2,dcrb,1.976
55,5,68,dcrb,1.976
55,20,14,dcrb,1.976
45,6,56,dcrb,1.975
46,17,19,dcrb,1.975
46,17,43,dcrb,1.975
55,17,73,dcrb,1.975
55,19,92,dcrb,1.975
46,5,58,dcrb,1.974
54,7,57,dcrb,1.974
46,5,56,dcrb,1.973
55,9,27,dcrb,1.973
55,17,16,dcrb,1.973
55,20,0,dcrb,1.973
46,16,85,dcrb,1.972
46,17,11,dcrb,1.972
54,7,45,dcrb,1.972
45,6,0,dcrb,1.971
46,17,17,dcrb,1.971
54,8,2,dcrb,1.971
55,17,37,dcrb,1.971
55,17,83,dcrb,1.971
46,5,71,dcrb,1.97
55,5,53,dcrb,1.97
55,8,90,dcrb,1.97
55,20,16,dcrb,1.97
7,6,11,fadc,1.969
45,8,73,dcrb,1.969
46,8,88,dcrb,1.969
46,20,21,dcrb,1.969
55,5,45,dcrb,1.969
55,5,40,dcrb,1.968
55,9,41,dcrb,1.968
55,16,78,dcrb,1.968
55,20,2,dcrb,1.968
55,20,13,dcrb,1.968
46,5,61,dcrb,1.967
46,9,6,dcrb,1.967
55,9,3,dcrb,1.967
55,17,49,dcrb,1.967
46,9,24,dcrb,1.966
46,17,22,dcrb,1.966
55,9,28,dcrb,1.966
55,20,7,dcrb,1.966
7,4,11,fadc,1.965
46,16,92,dcrb,1.965
46,20,22,dcrb,1.965
55,9,20,dcrb,1.965
46,5,62,dcrb,1.964
46,19,52,dcrb,1.964
55,9,15,dcrb,1.964
46,8,94,dcrb,1.963
55,4,75,dcrb,1.963
55,8,91,dcrb,1.963
55,20,5,dcrb,1.963
46,8,93,dcrb,1.962
46,9,4,dcrb,1.962
46,17,25,dcrb,1.962
46,20,5,dcrb,1.962
54,9,31,dcrb,1.962
55,8,87,dcrb,1.962
45,8,69,dcrb,1.961
45,8,82,dcrb,1.961
46,4,89,dcrb,1.961
46,5,26,dcrb,1.961
46,9,15,dcrb,1.961
46,16,63,dcrb,1.961
54,9,17,dcrb,1.961
55,3,81,dcrb,1.961
55,5,39,dcrb,1.961
55,5,55,dcrb,1.961
55,20,28,dcrb,1.961
46,16,76,dcrb,1.96
46,20,16,dcrb,1.96
55,17,55,dcrb,1.96
55,20,30,dcrb,1.96
46,5,27,dcrb,1.959
46,5,46,dcrb,1.959
46,5,50,dcrb,1.959
46,9,0,dcrb,1.959
46,9,9,dcrb,1.959
46,20,27,dcrb,1.959
55,20,11,dcrb,1.959
46,5,18,dcrb,1.958
